Order ID,Order Date,Customer ID,Customer Name,Segment,Region,Category,Product Name,Quantity,Discount,Sales,Profit,Ship Mode
NC-02855,2024-05-18,CUST-0770,Surasak Boonmee,Corporate,Bangkok & Vicinity,Electronics,Headphones,1,0.0,1290.0,425.65,Express
NC-04115,2024-05-18,CUST-0730,Wichai Phromsri,Consumer,Bangkok & Vicinity,Home & Living,Storage Box,1,0.0,350.0,100.81,Standard
NC-01800,2024-05-18,CUST-0404,Decha Ruangrit,Corporate,Bangkok & Vicinity,Home & Living,Bedding Set,1,0.0,1290.0,435.85,Standard
NC-00801,2024-05-19,CUST-0148,Nopporn Sukjai,Consumer,Bangkok & Vicinity,Office Supplies,Stapler,2,0.0,180.0,56.28,Express
NC-03256,2024-05-19,CUST-0674,Kanya Wongsa,Consumer,Northern,Fashion,Jeans,1,0.1,711.0,140.93,Same Day
NC-00022,2024-05-19,CUST-0831,Kanya Saetang,Consumer,Northern,Fashion,T-Shirt,2,0.0,580.0,158.82,Express
NC-03195,2024-05-19,CUST-0586,Pim Charoen,Consumer,Central,Fashion,T-Shirt,1,0.2,232.0,62.26,Standard
NC-03451,2024-05-19,CUST-0439,Suda Ruangrit,Corporate,Bangkok & Vicinity,Office Supplies,Office Chair,1,0.05,2745.5,1024.1,Standard
NC-02576,2024-05-19,CUST-0925,Mali Boonmee,Consumer,Bangkok & Vicinity,Office Supplies,Notebook Set,1,0.0,120.0,45.04,Express
NC-03407,2024-05-19,CUST-0212,Mali Saetang,Corporate,Bangkok & Vicinity,Beauty,Perfume,1,0.1,1341.0,428.54,Standard
NC-00725,2024-05-20,CUST-0509,Theerapat Sukjai,Home Office,Central,Fashion,Sneakers,1,0.0,1590.0,460.58,Standard
NC-02405,2024-05-20,CUST-0092,Chai Boonmee,Corporate,Bangkok & Vicinity,Home & Living,Air Purifier,1,0.0,4990.0,1289.63,Standard
NC-02813,2024-05-20,CUST-0011,Nopporn Wongsa,Consumer,Southern,Electronics,Headphones,4,0.1,4644.0,1306.18,Standard
NC-01139,2024-05-20,CUST-0751,Boonmee Thongdee,Consumer,Bangkok & Vicinity,Home & Living,Storage Box,1,0.0,350.0,110.27,Standard
NC-02688,2024-05-20,CUST-0253,Theerapat Kittisak,Home Office,Central,Office Supplies,Printer Ink,2,0.2,944.0,254.2,Standard
NC-03691,2024-05-20,CUST-0198,Suda Boonmee,Home Office,Central,Office Supplies,Notebook Set,1,0.0,120.0,45.92,Express
NC-01768,2024-05-20,CUST-0424,Aom Boonmee,Consumer,Northern,Fashion,Sunglasses,1,0.0,590.0,229.31,Standard
NC-02324,2024-05-20,CUST-0826,Theerapat Wongsa,Home Office,Bangkok & Vicinity,Fashion,Backpack,1,0.0,990.0,336.1,Express
NC-00215,2024-05-20,CUST-0411,Chai Charoen,Consumer,Bangkok & Vicinity,Electronics,Laptop,1,0.0,18500.0,5243.53,Same Day
NC-01345,2024-05-21,CUST-0784,Orawan Sukjai,Consumer,Central,Electronics,Smartphone,1,0.0,8900.0,3476.13,Standard
NC-00887,2024-05-21,CUST-0393,Anan Thongdee,Consumer,Bangkok & Vicinity,Electronics,Smartphone,4,0.05,33820.0,11938.86,Standard
NC-03833,2024-05-21,CUST-0103,Ploy Charoen,Consumer,Northern,Home & Living,Cookware Set,1,0.0,1890.0,842.4,Standard
NC-01091,2024-05-21,CUST-0806,Aom Ruangrit,Corporate,Central,Home & Living,Air Purifier,2,0.0,9980.0,4290.98,Express
NC-02365,2024-05-21,CUST-0377,Napat Sukjai,Corporate,Northeastern,Fashion,Backpack,1,0.0,990.0,439.67,Express
NC-00055,2024-05-21,CUST-0782,Suda Sukjai,Consumer,Northeastern,Electronics,Power Bank,2,0.0,1380.0,530.74,Express
NC-02213,2024-05-22,CUST-0760,Napat Ruangrit,Corporate,Bangkok & Vicinity,Fashion,T-Shirt,2,0.05,551.0,122.14,Standard
NC-03174,2024-05-22,CUST-0371,Siri Intharak,Consumer,Central,Office Supplies,Notebook Set,2,0.0,240.0,76.63,Express
NC-02231,2024-05-22,CUST-0677,Pim Sukjai,Consumer,Bangkok & Vicinity,Office Supplies,Desk Organizer,1,0.0,290.0,102.19,Standard
NC-02722,2024-05-23,CUST-0474,Aom Thongdee,Home Office,Northern,Home & Living,Storage Box,3,0.05,997.5,234.42,Standard
NC-02015,2024-05-23,CUST-0491,Ploy Ruangrit,Consumer,Bangkok & Vicinity,Electronics,Smart Watch,1,0.05,3315.5,1138.61,Standard
NC-00746,2024-05-23,CUST-0722,Siri Ruangrit,Consumer,Bangkok & Vicinity,Electronics,Smart Watch,1,0.0,3490.0,1162.34,Express
NC-03468,2024-05-23,CUST-0822,Aom Phromsri,Consumer,Central,Fashion,Backpack,1,0.0,990.0,273.94,Standard
NC-03502,2024-05-24,CUST-0165,Boonmee Srisuk,Consumer,Central,Electronics,Smart Watch,2,0.0,6980.0,1966.77,Express
NC-03973,2024-05-24,CUST-0645,Kanya Boonmee,Consumer,Northern,Electronics,Laptop,2,0.0,37000.0,14829.95,Express
NC-01441,2024-05-24,CUST-0785,Napat Charoen,Consumer,Northeastern,Office Supplies,Printer Ink,4,0.1,2124.0,382.16,Standard
NC-01632,2024-05-24,CUST-0627,Krit Sukjai,Consumer,Central,Fashion,Backpack,1,0.0,990.0,343.57,Express
NC-00912,2024-05-24,CUST-0561,Napat Srisuk,Corporate,Southern,Home & Living,Bedding Set,1,0.0,1290.0,362.09,Standard
NC-03759,2024-05-24,CUST-0905,Nattaya Chaiyaporn,Consumer,Northeastern,Electronics,Smartphone,1,0.0,8900.0,3144.62,Same Day
NC-00412,2024-05-25,CUST-0205,Somchai Boonmee,Corporate,Southern,Office Supplies,Stapler,1,0.2,72.0,18.8,Express
NC-01687,2024-05-25,CUST-0308,Aom Thongdee,Consumer,Northern,Office Supplies,Stapler,1,0.0,90.0,30.62,Express
NC-00067,2024-05-25,CUST-0830,Ploy Wongsa,Consumer,Southern,Home & Living,Cookware Set,1,0.05,1795.5,603.17,Standard
NC-03075,2024-05-25,CUST-0721,Decha Kittisak,Home Office,Central,Fashion,Jeans,2,0.0,1580.0,574.31,Same Day
NC-00097,2024-05-25,CUST-0346,Wichai Charoen,Corporate,Central,Office Supplies,Notebook Set,2,0.05,228.0,69.97,Standard
NC-00813,2024-05-25,CUST-0759,Siri Wongsa,Home Office,Central,Beauty,Sunscreen,1,0.0,350.0,122.17,Standard
NC-01100,2024-05-25,CUST-0127,Pim Srisuk,Corporate,Southern,Electronics,Smartphone,1,0.0,8900.0,3408.3,Standard
NC-02372,2024-05-25,CUST-0411,Chai Charoen,Consumer,Southern,Office Supplies,Desk Organizer,1,0.0,290.0,107.44,Standard
NC-02110,2024-05-26,CUST-0090,Aom Kittisak,Consumer,Northeastern,Fashion,Backpack,1,0.1,891.0,177.98,Express
NC-02434,2024-05-26,CUST-0383,Kanya Sukjai,Corporate,Northern,Office Supplies,Notebook Set,1,0.0,120.0,38.16,Standard
NC-00161,2024-05-26,CUST-0020,Surasak Boonmee,Consumer,Northeastern,Beauty,Makeup Kit,1,0.0,890.0,349.63,Standard
NC-03057,2024-05-26,CUST-0261,Krit Wongsa,Corporate,Northern,Fashion,Sunglasses,2,0.0,1180.0,368.0,Express
NC-02351,2024-05-26,CUST-0431,Siri Ruangrit,Consumer,Bangkok & Vicinity,Office Supplies,Stapler,1,0.0,90.0,32.83,Standard
NC-00592,2024-05-26,CUST-0381,Napat Charoen,Consumer,Central,Fashion,Sneakers,1,0.1,1431.0,501.91,Express
NC-00293,2024-05-26,CUST-0249,Napat Srisuk,Home Office,Southern,Home & Living,Storage Box,2,0.15,595.0,166.06,Express
NC-02777,2024-05-26,CUST-0635,Wichai Chaiyaporn,Consumer,Bangkok & Vicinity,Electronics,Headphones,1,0.0,1290.0,341.06,Standard
NC-00956,2024-05-27,CUST-0671,Pim Charoen,Consumer,Bangkok & Vicinity,Home & Living,Desk Lamp,2,0.0,900.0,252.58,Express
NC-03937,2024-05-27,CUST-0035,Kanya Chaiyaporn,Home Office,Bangkok & Vicinity,Office Supplies,Desk Organizer,3,0.0,870.0,374.07,Same Day
NC-01724,2024-05-27,CUST-0005,Nopporn Boonmee,Consumer,Central,Home & Living,Desk Lamp,3,0.0,1350.0,455.97,Standard
NC-04002,2024-05-28,CUST-0947,Boonmee Ruangrit,Consumer,Bangkok & Vicinity,Electronics,Laptop,1,0.0,18500.0,7780.34,Express
NC-03939,2024-05-28,CUST-0480,Pim Ruangrit,Consumer,Northeastern,Beauty,Makeup Kit,1,0.0,890.0,280.64,Standard
NC-02996,2024-05-28,CUST-0239,Decha Chaiyaporn,Corporate,Northeastern,Electronics,Power Bank,2,0.0,1380.0,432.8,Standard
NC-02877,2024-05-28,CUST-0416,Siri Saetang,Consumer,Central,Office Supplies,Notebook Set,2,0.0,240.0,79.68,Standard
NC-03027,2024-05-28,CUST-0172,Decha Phromsri,Consumer,Bangkok & Vicinity,Beauty,Hair Dryer,1,0.0,690.0,304.42,Standard
NC-00897,2024-05-28,CUST-0746,Nopporn Saetang,Home Office,Central,Office Supplies,Stapler,1,0.0,90.0,37.88,Standard
NC-00749,2024-05-28,CUST-0055,Nopporn Ruangrit,Corporate,Bangkok & Vicinity,Electronics,Headphones,1,0.15,1096.5,163.22,Standard
NC-03594,2024-05-28,CUST-0189,Pim Chaiyaporn,Consumer,Northeastern,Electronics,Smartphone,4,0.0,35600.0,9341.18,Standard
NC-01122,2024-05-29,CUST-0253,Theerapat Kittisak,Home Office,Central,Fashion,Backpack,1,0.05,940.5,345.96,Standard
NC-00110,2024-05-29,CUST-0409,Nopporn Wongsa,Home Office,Bangkok & Vicinity,Fashion,Sneakers,1,0.0,1590.0,636.96,Same Day
NC-00255,2024-05-29,CUST-0913,Mali Charoen,Corporate,Southern,Beauty,Hair Dryer,2,0.0,1380.0,372.33,Same Day
NC-03866,2024-05-29,CUST-0006,Siri Phromsri,Consumer,Northeastern,Beauty,Makeup Kit,1,0.2,712.0,189.48,Standard
NC-00611,2024-05-29,CUST-0846,Mali Thongdee,Consumer,Bangkok & Vicinity,Electronics,Power Bank,1,0.0,690.0,200.14,Express
NC-01080,2024-05-29,CUST-0090,Aom Kittisak,Consumer,Southern,Electronics,Smartphone,1,0.0,8900.0,3800.94,Express
NC-04158,2024-05-29,CUST-0757,Nopporn Saetang,Corporate,Northern,Home & Living,Bedding Set,1,0.0,1290.0,323.5,Standard
NC-03536,2024-05-29,CUST-0166,Boonmee Boonmee,Corporate,Bangkok & Vicinity,Fashion,Backpack,2,0.0,1980.0,732.83,Standard
NC-01739,2024-05-29,CUST-0588,Mali Srisuk,Consumer,Central,Fashion,Jeans,1,0.0,790.0,352.54,Express
NC-03428,2024-05-29,CUST-0147,Napat Intharak,Corporate,Central,Office Supplies,Notebook Set,1,0.0,120.0,36.56,Standard
NC-00461,2024-05-29,CUST-0398,Somchai Charoen,Consumer,Northern,Office Supplies,Desk Organizer,1,0.1,261.0,91.61,Standard
NC-04022,2024-05-30,CUST-0448,Chai Boonmee,Corporate,Bangkok & Vicinity,Electronics,Laptop,2,0.0,37000.0,15869.79,Standard
NC-04114,2024-05-30,CUST-0733,Orawan Phromsri,Corporate,Northern,Office Supplies,Stapler,1,0.0,90.0,38.9,Express
NC-02790,2024-05-30,CUST-0319,Theerapat Ruangrit,Consumer,Bangkok & Vicinity,Office Supplies,Stapler,1,0.0,90.0,31.99,Express
NC-03530,2024-05-30,CUST-0770,Surasak Boonmee,Corporate,Bangkok & Vicinity,Beauty,Makeup Kit,1,0.0,845.5,236.53,Express
NC-00049,2024-05-30,CUST-0147,Napat Intharak,Corporate,Southern,Office Supplies,Desk Organizer,1,0.0,290.0,104.27,Same Day
NC-04060,2024-05-31,CUST-0555,Theerapat Ruangrit,Home Office,Southern,Home & Living,Desk Lamp,2,0.0,900.0,235.25,Express
NC-03332,2024-05-31,CUST-0626,Decha Sukjai,Consumer,Bangkok & Vicinity,Fashion,Jeans,1,0.05,750.5,195.56,Standard
NC-03197,2024-05-31,CUST-0190,Decha Boonmee,Consumer,Southern,Beauty,Skincare Set,1,0.0,1190.0,442.55,Express
NC-00953,2024-05-31,CUST-0943,Boonmee Srisuk,Corporate,Northeastern,Beauty,Skincare Set,1,0.0,1190.0,304.14,Express
NC-03499,2024-05-31,CUST-0114,Ploy Wongsa,Corporate,Southern,Fashion,T-Shirt,1,0.0,290.0,109.12,Standard
NC-03375,2024-05-31,CUST-0714,Chai Phromsri,Consumer,Bangkok & Vicinity,Fashion,Sneakers,2,0.0,3180.0,1343.16,Standard
NC-01344,2024-05-31,CUST-0790,Napat Boonmee,Home Office,Central,Beauty,Sunscreen,1,0.0,350.0,147.72,Standard
NC-03257,2024-06-01,CUST-0388,Decha Kittisak,Consumer,Northeastern,Office Supplies,Office Chair,1,0.1,2601.0,908.81,Standard
NC-00146,2024-06-01,CUST-0336,Nattaya Charoen,Consumer,Northeastern,Office Supplies,Office Chair,1,0.0,2890.0,1095.44,Same Day
NC-00531,2024-06-01,CUST-0896,Wichai Wongsa,Consumer,Northeastern,Home & Living,Desk Lamp,1,0.1,405.0,104.08,Standard
NC-02119,2024-06-01,CUST-0007,Suda Srisuk,Consumer,Bangkok & Vicinity,Beauty,Makeup Kit,2,0.0,1780.0,756.6,Same Day
NC-00148,2024-06-01,CUST-0758,Pim Thongdee,Consumer,Bangkok & Vicinity,Home & Living,Air Purifier,1,0.0,4990.0,1760.47,Standard
NC-00282,2024-06-01,CUST-0901,Ploy Srisuk,Consumer,Central,Fashion,Backpack,1,0.1,891.0,315.91,Standard
NC-01614,2024-06-01,CUST-0397,Surasak Saetang,Home Office,Bangkok & Vicinity,Office Supplies,Notebook Set,2,0.0,240.0,74.53,Standard
NC-00951,2024-06-01,CUST-0798,Mali Wongsa,Corporate,Southern,Home & Living,Air Purifier,1,0.0,4990.0,1591.02,Standard
NC-00450,2024-06-01,CUST-0817,Somchai Saetang,Corporate,Central,Beauty,Perfume,2,0.0,2980.0,848.43,Standard
NC-03261,2024-06-02,CUST-0450,Chai Boonmee,Consumer,Bangkok & Vicinity,Home & Living,Bedding Set,2,0.15,2193.0,539.7,Standard
NC-01639,2024-06-02,CUST-0296,Orawan Chaiyaporn,Consumer,Northern,Fashion,T-Shirt,1,0.0,290.0,91.81,Standard
NC-01248,2024-06-02,CUST-0563,Chai Intharak,Consumer,Central,Home & Living,Air Purifier,1,0.05,4740.5,1196.91,Standard
NC-03200,2024-06-02,CUST-0066,Anan Phromsri,Consumer,Northern,Office Supplies,Stapler,1,0.05,85.5,30.95,Express
NC-03343,2024-06-02,CUST-0660,Napat Boonmee,Corporate,Northeastern,Electronics,Headphones,2,0.0,2580.0,835.87,Standard
NC-01783,2024-06-02,CUST-0507,Chai Saetang,Home Office,Bangkok & Vicinity,Electronics,Smartphone,1,0.0,8900.0,2276.43,Standard
NC-00261,2024-06-03,CUST-0855,Boonmee Ruangrit,Consumer,Northern,Electronics,Smartphone,1,0.0,8900.0,2328.79,Standard
NC-00383,2024-06-03,CUST-0571,Somchai Intharak,Consumer,Bangkok & Vicinity,Office Supplies,Stapler,1,0.15,76.5,14.71,Standard
NC-00284,2024-06-03,CUST-0353,Kanya Wongsa,Corporate,Bangkok & Vicinity,Beauty,Sunscreen,1,0.0,350.0,126.83,Express
NC-02165,2024-06-03,CUST-0727,Napat Boonmee,Consumer,Bangkok & Vicinity,Home & Living,Desk Lamp,1,0.0,450.0,134.9,Standard
NC-02561,2024-06-03,CUST-0294,Suda Ruangrit,Consumer,Central,Office Supplies,Printer Ink,1,0.05,560.5,164.79,Express
NC-00814,2024-06-03,CUST-0889,Theerapat Chaiyaporn,Consumer,Bangkok & Vicinity,Home & Living,Desk Lamp,3,0.1,1215.0,410.27,Standard
NC-01849,2024-06-04,CUST-0802,Chai Intharak,Consumer,Northern,Fashion,Backpack,4,0.1,3564.0,1324.64,Express
NC-01039,2024-06-04,CUST-0934,Aom Phromsri,Consumer,Northeastern,Home & Living,Air Purifier,1,0.0,4990.0,1342.88,Standard
NC-04042,2024-06-04,CUST-0107,Siri Ruangrit,Consumer,Bangkok & Vicinity,Electronics,Headphones,2,0.0,2580.0,803.48,Express
NC-01516,2024-06-05,CUST-0409,Nopporn Wongsa,Home Office,Northern,Home & Living,Desk Lamp,2,0.1,810.0,246.75,Standard
NC-02237,2024-06-05,CUST-0902,Theerapat Kittisak,Consumer,Northeastern,Electronics,Smart Watch,3,0.0,10470.0,4344.23,Express
NC-03359,2024-06-05,CUST-0599,Aom Charoen,Consumer,Bangkok & Vicinity,Beauty,Skincare Set,3,0.05,3391.5,771.5,Standard
NC-02285,2024-06-05,CUST-0517,Pim Phromsri,Consumer,Bangkok & Vicinity,Home & Living,Bedding Set,2,0.0,2580.0,696.36,Express
NC-02992,2024-06-05,CUST-0344,Suda Thongdee,Consumer,Northern,Electronics,Power Bank,3,0.0,2070.0,616.5,Standard
NC-00831,2024-06-05,CUST-0167,Napat Sukjai,Consumer,Northeastern,Office Supplies,Printer Ink,1,0.0,590.0,203.31,Standard
NC-01160,2024-06-06,CUST-0258,Napat Saetang,Corporate,Northern,Beauty,Perfume,1,0.0,1490.0,607.61,Standard
NC-01793,2024-06-06,CUST-0627,Krit Sukjai,Consumer,Bangkok & Vicinity,Office Supplies,Desk Organizer,2,0.0,580.0,256.59,Standard
NC-00995,2024-06-06,CUST-0734,Napat Intharak,Consumer,Bangkok & Vicinity,Home & Living,Desk Lamp,1,0.05,427.5,151.38,Express
NC-00635,2024-06-06,CUST-0098,Napat Wongsa,Consumer,Northern,Office Supplies,Printer Ink,1,0.15,501.5,131.8,Express
NC-03862,2024-06-06,CUST-0819,Orawan Intharak,Consumer,Central,Home & Living,Desk Lamp,1,0.0,450.0,125.93,Same Day
NC-00720,2024-06-06,CUST-0719,Boonmee Chaiyaporn,Consumer,Central,Office Supplies,Desk Organizer,1,0.0,290.0,103.55,Express
NC-01815,2024-06-06,CUST-0364,Boonmee Intharak,Consumer,Northeastern,Fashion,Jeans,1,0.2,632.0,162.12,Standard
NC-03768,2024-06-06,CUST-0535,Pim Charoen,Corporate,Northern,Office Supplies,Printer Ink,3,0.1,1593.0,428.21,Same Day
NC-03210,2024-06-06,CUST-0306,Decha Ruangrit,Home Office,Bangkok & Vicinity,Home & Living,Air Purifier,2,0.0,9980.0,2852.47,Express
NC-03837,2024-06-07,CUST-0014,Siri Thongdee,Consumer,Central,Home & Living,Cookware Set,1,0.0,1890.0,699.99,Express
NC-02221,2024-06-07,CUST-0497,Anan Wongsa,Corporate,Bangkok & Vicinity,Office Supplies,Office Chair,2,0.05,5491.0,2076.39,Express
NC-01677,2024-06-07,CUST-0533,Nopporn Phromsri,Home Office,Southern,Beauty,Hair Dryer,2,0.0,1380.0,559.12,Express
NC-02824,2024-06-07,CUST-0671,Pim Charoen,Consumer,Central,Electronics,Headphones,1,0.05,1225.5,455.04,Standard
NC-00289,2024-06-07,CUST-0879,Decha Intharak,Consumer,Southern,Fashion,Backpack,1,0.05,940.5,256.16,Express
NC-02401,2024-06-07,CUST-0914,Wichai Saetang,Consumer,Bangkok & Vicinity,Office Supplies,Notebook Set,3,0.0,360.0,134.79,Standard
NC-03234,2024-06-07,CUST-0324,Somchai Kittisak,Consumer,Northern,Beauty,Hair Dryer,1,0.0,690.0,302.53,Standard
NC-03605,2024-06-07,CUST-0015,Somchai Chaiyaporn,Consumer,Central,Fashion,Backpack,1,0.0,990.0,288.81,Express
NC-02522,2024-06-07,CUST-0238,Somchai Boonmee,Consumer,Northeastern,Office Supplies,Printer Ink,2,0.0,1180.0,419.47,Standard
NC-00454,2024-06-08,CUST-0399,Theerapat Chaiyaporn,Corporate,Bangkok & Vicinity,Electronics,Laptop,2,0.0,37000.0,11012.01,Express
NC-00961,2024-06-08,CUST-0444,Mali Charoen,Consumer,Central,Fashion,Backpack,1,0.0,990.0,321.2,Express
NC-01448,2024-06-08,CUST-0102,Kanya Charoen,Corporate,Bangkok & Vicinity,Electronics,Power Bank,1,0.05,655.5,270.09,Express
NC-03834,2024-06-08,CUST-0464,Suda Kittisak,Corporate,Central,Beauty,Makeup Kit,1,0.0,890.0,380.38,Standard
NC-02839,2024-06-08,CUST-0599,Aom Charoen,Consumer,Bangkok & Vicinity,Beauty,Perfume,1,0.0,1490.0,385.13,Express
NC-00297,2024-06-08,CUST-0275,Nattaya Sukjai,Consumer,Central,Beauty,Sunscreen,1,0.2,280.0,72.47,Standard
NC-01871,2024-06-08,CUST-0473,Mali Srisuk,Consumer,Northern,Fashion,Sunglasses,1,0.15,501.5,118.05,Express
NC-01252,2024-06-08,CUST-0414,Surasak Intharak,Corporate,Northern,Office Supplies,Notebook Set,1,0.0,120.0,31.77,Express
NC-03066,2024-06-08,CUST-0112,Anan Srisuk,Consumer,Central,Office Supplies,Office Chair,1,0.05,2745.5,718.57,Standard
NC-00419,2024-06-08,CUST-0809,Surasak Intharak,Consumer,Southern,Beauty,Skincare Set,1,0.0,1190.0,321.79,Standard
NC-02698,2024-06-08,CUST-0613,Surasak Charoen,Corporate,Northeastern,Home & Living,Bedding Set,1,0.0,1225.5,372.25,Express
NC-03377,2024-06-08,CUST-0814,Siri Phromsri,Home Office,Bangkok & Vicinity,Fashion,Backpack,2,0.0,1980.0,751.15,Standard
NC-03912,2024-06-09,CUST-0644,Surasak Ruangrit,Consumer,Central,Home & Living,Desk Lamp,1,0.0,450.0,136.71,Standard
NC-03913,2024-06-09,CUST-0825,Surasak Thongdee,Consumer,Northeastern,Beauty,Sunscreen,1,0.1,315.0,106.9,Standard
NC-01455,2024-06-09,CUST-0821,Napat Boonmee,Corporate,Bangkok & Vicinity,Electronics,Headphones,3,0.0,3870.0,1642.74,Standard
NC-00054,2024-06-09,CUST-0380,Theerapat Srisuk,Consumer,Bangkok & Vicinity,Home & Living,Bedding Set,1,0.2,1032.0,310.06,Same Day
NC-01314,2024-06-10,CUST-0408,Napat Charoen,Consumer,Northeastern,Electronics,Laptop,1,0.0,18500.0,8088.66,Standard
NC-03555,2024-06-10,CUST-0373,Mali Sukjai,Consumer,Northern,Home & Living,Desk Lamp,2,0.05,855.0,316.53,Express
NC-01428,2024-06-10,CUST-0557,Orawan Saetang,Consumer,Bangkok & Vicinity,Home & Living,Cookware Set,1,0.05,1795.5,608.51,Standard
NC-03492,2024-06-11,CUST-0079,Pim Sukjai,Consumer,Northeastern,Electronics,Power Bank,2,0.05,1311.0,373.57,Express
NC-00514,2024-06-11,CUST-0649,Kanya Sukjai,Corporate,Bangkok & Vicinity,Electronics,Smart Watch,1,0.1,3141.0,931.39,Standard
NC-01799,2024-06-11,CUST-0241,Suda Boonmee,Home Office,Northern,Beauty,Sunscreen,1,0.0,350.0,147.16,Standard
NC-00781,2024-06-11,CUST-0124,Napat Phromsri,Consumer,Northern,Beauty,Perfume,1,0.1,1341.0,234.97,Standard
NC-01069,2024-06-11,CUST-0527,Mali Charoen,Consumer,Northeastern,Office Supplies,Desk Organizer,1,0.0,290.0,91.76,Standard
NC-02386,2024-06-11,CUST-0242,Boonmee Phromsri,Home Office,Southern,Office Supplies,Desk Organizer,2,0.2,464.0,124.17,Standard
NC-01593,2024-06-11,CUST-0368,Mali Kittisak,Home Office,Bangkok & Vicinity,Electronics,Smart Watch,4,0.05,13262.0,5339.84,Standard
NC-01244,2024-06-11,CUST-0799,Krit Thongdee,Corporate,Southern,Beauty,Makeup Kit,2,0.05,1691.0,527.72,Standard
NC-00010,2024-06-12,CUST-0537,Krit Charoen,Corporate,Bangkok & Vicinity,Home & Living,Desk Lamp,1,0.0,450.0,131.33,Standard
NC-02659,2024-06-12,CUST-0675,Orawan Charoen,Consumer,Northern,Office Supplies,Printer Ink,1,0.05,560.5,159.81,Same Day
NC-01874,2024-06-12,CUST-0561,Napat Srisuk,Corporate,Central,Electronics,Smartphone,2,0.0,17800.0,4980.69,Express
NC-00381,2024-06-12,CUST-0105,Aom Boonmee,Home Office,Northeastern,Fashion,T-Shirt,2,0.1,522.0,181.79,Same Day
NC-00675,2024-06-12,CUST-0632,Krit Boonmee,Home Office,Bangkok & Vicinity,Fashion,Sneakers,1,0.0,1590.0,515.87,Standard
NC-00350,2024-06-12,CUST-0085,Somchai Kittisak,Consumer,Bangkok & Vicinity,Beauty,Hair Dryer,1,0.0,690.0,228.3,Standard
NC-00866,2024-06-12,CUST-0364,Boonmee Intharak,Consumer,Central,Fashion,Sneakers,1,0.0,1590.0,617.67,Standard
NC-00704,2024-06-13,CUST-0001,Pim Srisuk,Consumer,Northeastern,Home & Living,Air Purifier,2,0.0,9980.0,3879.75,Express
NC-02272,2024-06-13,CUST-0509,Theerapat Sukjai,Home Office,Central,Office Supplies,Office Chair,2,0.05,5491.0,1932.21,Standard
NC-02458,2024-06-13,CUST-0831,Kanya Saetang,Consumer,Northeastern,Home & Living,Air Purifier,1,0.0,4990.0,1267.65,Same Day
NC-02577,2024-06-13,CUST-0647,Decha Ruangrit,Corporate,Bangkok & Vicinity,Office Supplies,Office Chair,1,0.0,2890.0,726.57,Standard
NC-00757,2024-06-14,CUST-0438,Decha Srisuk,Corporate,Bangkok & Vicinity,Electronics,Headphones,1,0.0,1290.0,531.15,Standard
NC-03542,2024-06-14,CUST-0805,Nopporn Intharak,Consumer,Northeastern,Fashion,Sneakers,2,0.0,3180.0,872.35,Standard
NC-03216,2024-06-14,CUST-0933,Ploy Saetang,Home Office,Bangkok & Vicinity,Home & Living,Air Purifier,1,0.1,4491.0,798.34,Express
NC-01848,2024-06-14,CUST-0828,Anan Ruangrit,Consumer,Bangkok & Vicinity,Fashion,Sneakers,2,0.0,3180.0,1185.78,Standard
NC-02574,2024-06-14,CUST-0445,Chai Charoen,Corporate,Central,Electronics,Smart Watch,1,0.0,3490.0,1085.72,Standard
NC-04194,2024-06-14,CUST-0941,Krit Intharak,Consumer,Bangkok & Vicinity,Electronics,Smartphone,1,0.0,8900.0,2832.84,Standard
NC-00510,2024-06-14,CUST-0849,Anan Thongdee,Consumer,Northern,Fashion,Backpack,2,0.0,1980.0,651.7,Express
NC-00407,2024-06-14,CUST-0322,Napat Phromsri,Corporate,Southern,Fashion,Backpack,3,0.15,2524.5,519.49,Express
NC-02016,2024-06-14,CUST-0508,Napat Saetang,Corporate,Bangkok & Vicinity,Fashion,T-Shirt,3,0.0,870.0,390.87,Express
NC-03810,2024-06-14,CUST-0545,Krit Boonmee,Corporate,Bangkok & Vicinity,Electronics,Headphones,3,0.0,3870.0,1607.24,Standard
NC-00686,2024-06-14,CUST-0612,Mali Wongsa,Corporate,Bangkok & Vicinity,Fashion,T-Shirt,2,0.0,580.0,218.15,Standard
NC-02717,2024-06-15,CUST-0552,Chai Chaiyaporn,Home Office,Northeastern,Electronics,Smart Watch,1,0.0,3490.0,1378.57,Standard
NC-02147,2024-06-15,CUST-0614,Pim Wongsa,Consumer,Central,Fashion,Sunglasses,1,0.0,590.0,155.76,Express
NC-03589,2024-06-15,CUST-0277,Ploy Sukjai,Corporate,Bangkok & Vicinity,Home & Living,Storage Box,1,0.0,350.0,111.34,Standard
NC-01908,2024-06-15,CUST-0725,Mali Charoen,Corporate,Central,Beauty,Hair Dryer,4,0.0,2760.0,891.12,Express
NC-00827,2024-06-15,CUST-0601,Aom Charoen,Consumer,Central,Office Supplies,Office Chair,1,0.0,2890.0,832.07,Express
NC-03575,2024-06-15,CUST-0112,Anan Srisuk,Consumer,Bangkok & Vicinity,Electronics,Laptop,1,0.0,18500.0,5018.63,Express
NC-02664,2024-06-15,CUST-0047,Theerapat Phromsri,Consumer,Northern,Beauty,Skincare Set,2,0.0,2380.0,686.16,Express
NC-01014,2024-06-15,CUST-0729,Nopporn Intharak,Consumer,Northeastern,Office Supplies,Printer Ink,1,0.05,560.5,227.93,Same Day
